event_key,discipline_key,discipline_name,discipline_category,team_type,sort_order,coverage_flag,notes
2003-montreal-challenge-2003-montreal-canada,intermediate_routines,Intermediate Routines,freestyle,singles,4,complete,
2003-rnh-contest-2003-paris-france,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2003-rnh-contest-2003-paris-france,intermediate_freestyle,Intermediate Freestyle,freestyle,singles,2,complete,
2003-rnh-contest-2003-paris-france,girls_freestyle,Girls Freestyle,freestyle,singles,3,complete,
2003-rnh-contest-2003-paris-france,open_freestyle,Open Freestyle,freestyle,singles,4,complete,
2003-rnh-contest-2003-paris-france,shred_30,Shred 30,freestyle,singles,5,,
2003-rnh-contest-2003-paris-france,sick_3,Sick 3,freestyle,singles,6,complete,
2003-championships-wellington-new-zealand,unknown,Unknown,freestyle,singles,1,mostly_complete,
2003-championships-wellington-new-zealand,sick_3_intermediate,Sick 3 - Intermediate,freestyle,singles,2,complete,
2003-championships-wellington-new-zealand,sick_3_open,Sick 3 - Open,freestyle,singles,3,complete,
2003-championships-wellington-new-zealand,30_second_shred,30 Second Shred,freestyle,singles,4,complete,
2003-championships-wellington-new-zealand,1_minute_intermediate_freestyle,1 Minute Intermediate Freestyle,freestyle,singles,5,complete,
2003-championships-wellington-new-zealand,2_minute_open_freestyle,2 Minute Open Freestyle,freestyle,singles,6,complete,
2003-championships-austin-usa,freestyle_30_second_shred,Freestyle - 30 Second Shred,freestyle,singles,1,complete,
2003-championships-austin-usa,freestyle_open,Freestyle - Open,freestyle,singles,2,complete,
2003-championships-austin-usa,freestyle_intermediate,Freestyle - Intermediate,freestyle,singles,3,,
2003-championships-austin-usa,womens_freestyle,Women's Freestyle,freestyle,singles,4,complete,
2003-championships-austin-usa,open_singles,Open Singles,net,singles,5,complete,
2003-championships-austin-usa,open_doubles,Open Doubles,net,doubles,6,complete,
2003-championships-austin-usa,mixed_doubles,Mixed Doubles,net,doubles,7,complete,
2003-championships-austin-usa,womens_doubles,Women's Doubles,net,doubles,8,complete,
2003-championships-austin-usa,womens_singles,Women's Singles,net,singles,9,complete,
2003-championships-austin-usa,intermediate_singles_net,Intermediate Singles Net,net,singles,10,complete,
2003-championships-austin-usa,intermediate_doubles_net,Intermediate Doubles Net,net,doubles,11,complete,
2003-championships-austin-usa,open_golf,Open Golf,golf,singles,12,complete,
2003-championships-austin-usa,intermediate_golf,Intermediate Golf,golf,singles,13,complete,
2003-championships-austin-usa,womens_golf,Women's Golf,golf,singles,14,complete,
2003-championships-austin-usa,open_consecutives,Open Consecutives,sideline,singles,15,complete,
2003-3rd-annual-chilly-philadelphia-usa,open_shred_30,Open Shred 30,freestyle,singles,1,complete,
2003-3rd-annual-chilly-philadelphia-usa,intermediate_shred_30,Intermediate Shred 30,freestyle,singles,2,complete,
2003-3rd-annual-chilly-philadelphia-usa,novice,Novice,freestyle,singles,3,complete,
2003-open-turku-finland,pro_doubles,Pro Doubles,freestyle,doubles,1,complete,
2003-open-turku-finland,pro_routines,Pro Routines,freestyle,singles,2,complete,
2003-open-turku-finland,pro_sick_3,Pro Sick 3,freestyle,singles,3,complete,
2003-open-turku-finland,pro_ironman,Pro Ironman,freestyle,singles,4,complete,
2003-open-turku-finland,pro_shred_30,Pro Shred 30,freestyle,singles,5,complete,
2003-open-turku-finland,intermediate_routines,Intermediate Routines,freestyle,singles,6,complete,
2004-1-jam-berlin-berlin-germany,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2004-2004-new-paltz-new-paltz-usa,singles_net,Singles Net,net,singles,1,complete,
2004-2004-new-paltz-new-paltz-usa,big_trick,Big Trick,freestyle,singles,2,complete,
2004-worlds-montreal-canada,open_singles_freestyle,Open Singles Freestyle,freestyle,singles,1,sparse,
2004-worlds-montreal-canada,open_shred,Open Shred,freestyle,singles,2,complete,
2004-worlds-montreal-canada,womens_singles_freestyle,Women's Singles Freestyle,freestyle,singles,3,complete,
2004-worlds-montreal-canada,womens_shred,Women's Shred,freestyle,singles,4,complete,
2004-worlds-montreal-canada,open_doubles_freestyle,Open Doubles Freestyle,freestyle,doubles,5,complete,
2004-worlds-montreal-canada,mixed_doubles_freestyle,Mixed Doubles Freestyle,freestyle,doubles,6,complete,
2004-worlds-montreal-canada,intermediate_singles_freestyle,Intermediate Singles Freestyle,freestyle,singles,7,complete,
2004-worlds-montreal-canada,intermediate_shred,Intermediate Shred,freestyle,singles,8,complete,
2004-worlds-montreal-canada,open_singles_net,Open Singles Net,net,singles,9,mostly_complete,
2004-worlds-montreal-canada,open_doubles_net,Open Doubles Net,net,doubles,10,complete,
2004-worlds-montreal-canada,mixed_doubles_net,Mixed Doubles Net,net,doubles,11,partial,
2004-worlds-montreal-canada,women_open_singles_net,Women Open Singles Net,net,singles,12,mostly_complete,
2004-worlds-montreal-canada,women_open_doubles_net,Women Open Doubles Net,net,doubles,13,complete,
2004-worlds-montreal-canada,intermediate_singles_net,Intermediate Singles Net,net,singles,14,complete,
2004-worlds-montreal-canada,intermediate_doubles_net,Intermediate Doubles Net,net,doubles,15,complete,
2004-2nd-annual-mecca-gy-r-hungary,sick_3,Sick 3,freestyle,singles,1,complete,
2004-2nd-annual-mecca-gy-r-hungary,shred_30,Shred:30,freestyle,singles,2,complete,
2004-2nd-annual-mecca-gy-r-hungary,freestyle,Freestyle,freestyle,singles,3,complete,
2004-open-piliscsaba-hungary,open_freestyle,Open Freestyle,freestyle,singles,1,complete,
2004-open-piliscsaba-hungary,sick_3,Sick 3,freestyle,singles,2,complete,
2004-open-piliscsaba-hungary,shred_30,Shred:30,freestyle,singles,3,complete,
2004-2nd-annual-umaine-orono-usa,open_freestyle_shred,Open Freestyle Shred,freestyle,singles,1,complete,
2004-2nd-annual-umaine-orono-usa,intermediate_freestyle_shred,Intermediate Freestyle Shred,freestyle,singles,2,complete,
2004-2nd-annual-umaine-orono-usa,open_endurance,Open Endurance,freestyle,singles,3,complete,
2004-2nd-annual-umaine-orono-usa,intermediate_endurance,Intermediate Endurance,freestyle,singles,4,complete,
2004-2nd-annual-umaine-orono-usa,open_elimination,Open Elimination,freestyle,singles,5,complete,
2004-2nd-annual-umaine-orono-usa,intermediate_shred_30,Intermediate Shred 30,freestyle,singles,6,complete,
2004-2nd-annual-umaine-orono-usa,intermediate_sick_3,Intermediate Sick 3,freestyle,singles,7,complete,
2004-2nd-annual-umaine-orono-usa,open_overall,Open Overall,freestyle,singles,8,complete,
2004-2nd-annual-umaine-orono-usa,intermediate_overall,Intermediate Overall,freestyle,singles,9,complete,
2004-3rd-annual-seattle-seattle-usa,shred_30,Shred 30,freestyle,singles,1,complete,
2004-3rd-annual-seattle-seattle-usa,sick_3,Sick 3,freestyle,singles,2,complete,
2004-5th-annual-colorado-center-denver-usa,open_big_3,Open Big 3,freestyle,singles,1,complete,
2004-5th-annual-colorado-center-denver-usa,open_sick_trick,Open Sick Trick,freestyle,singles,2,complete,
2004-5th-annual-colorado-center-denver-usa,open_most_rippin_run,Open Most Rippin' Run,freestyle,singles,3,complete,
2004-5th-annual-colorado-center-denver-usa,open_shred_30,Open Shred 30,freestyle,singles,4,complete,
2004-5th-annual-colorado-center-denver-usa,intermediate_big_3,Intermediate Big 3,freestyle,singles,5,complete,
2004-5th-annual-colorado-center-denver-usa,intermediate_sick_trick,Intermediate Sick Trick,freestyle,singles,6,complete,
2004-5th-annual-colorado-center-denver-usa,intermediate_shred_30,Intermediate Shred 30,freestyle,singles,7,complete,
2004-5th-annual-colorado-center-denver-usa,intermediate_most_rippin_run,Intermediate Most Rippin' Run,freestyle,singles,8,complete,
2004-open-lyon-france,intermediate_freestyle_routines,Intermediate Freestyle - Routines,freestyle,singles,1,complete,
2004-open-lyon-france,womens_freestyle_routines,Womens Freestyle - Routines,freestyle,singles,2,partial,
2004-open-lyon-france,open_freestyle_routines,Open Freestyle - Routines,freestyle,singles,3,complete,
2004-open-lyon-france,open_freestyle_shred_30_sec,Open Freestyle - Shred 30 Sec.,freestyle,singles,4,complete,
2004-open-lyon-france,singles_net,Singles Net,net,singles,5,complete,
2004-open-lyon-france,doubles_net,Doubles Net,net,doubles,6,complete,
2004-open-paris-france,golf,Golf,golf,singles,1,complete,
2004-open-paris-france,open_singles_freestyle,Open Singles Freestyle,freestyle,singles,2,partial,
2004-open-paris-france,shred_30,Shred 30,freestyle,singles,3,complete,
2004-open-paris-france,womens_freestyle,Womens Freestyle,freestyle,singles,4,complete,
2004-open-paris-france,doubles_freestyle,Doubles Freestyle,freestyle,doubles,5,complete,
2004-open-paris-france,intermediate_freestyle,Intermediate Freestyle,freestyle,singles,6,complete,
2004-open-paris-france,open_doubles_net,Open Doubles Net,net,doubles,7,partial,
2004-open-paris-france,open_singles_net,Open Singles Net,net,singles,8,partial,
2004-open-paris-france,womens_singles_net,Womens Singles Net,net,singles,9,complete,
2004-open-paris-france,womens_doubles_net,Womens Doubles Net,net,doubles,10,complete,
2004-open-paris-france,mixed_doubles_net,Mixed Doubles Net,net,doubles,11,complete,
2004-open-paris-france,intermediate_singles_net,Intermediate Singles Net,net,singles,12,partial,
2004-championships-copenhagen-denmark,intermediate_singles_freestyle,Intermediate Singles Freestyle,freestyle,singles,1,complete,
2004-championships-copenhagen-denmark,open_doubles_freestyle,Open Doubles Freestyle,freestyle,doubles,2,complete,
2004-championships-copenhagen-denmark,womens_singles_freestyle_very_very_close_1_4,"Womens Singles Freestyle [Very, Very Close (1-4)]",freestyle,singles,3,complete,
2004-championships-copenhagen-denmark,open_singles_freestyle,Open Singles Freestyle,freestyle,singles,4,complete,
2004-championships-copenhagen-denmark,womens_shred30,Womens Shred30,freestyle,singles,5,complete,
2004-championships-copenhagen-denmark,shred30,Shred30,freestyle,singles,6,partial,
2004-championships-copenhagen-denmark,intermediate_single_net,Intermediate Single Net,net,singles,7,complete,
2004-championships-copenhagen-denmark,intermediate_double_net,Intermediate Double Net,net,doubles,8,complete,
2004-championships-copenhagen-denmark,open_single_net,Open Single Net,net,singles,9,complete,
2004-championships-copenhagen-denmark,open_doubles_net,Open Doubles Net,net,doubles,10,complete,
2004-championships-copenhagen-denmark,open_golf,Open Golf,golf,singles,11,mostly_complete,
2004-open-helsinki-finland,open_freestyle,Open Freestyle,freestyle,singles,1,complete,
2004-open-helsinki-finland,shred_30,Shred:30,freestyle,singles,2,complete,
2004-open-helsinki-finland,open_doubles_net,Open Doubles Net,net,doubles,3,complete,
2004-open-helsinki-finland,intermediate_freestyle,Intermediate Freestyle,freestyle,singles,4,complete,
2004-open-aachen-germany,double_open,Double Open,net,doubles,1,complete,
2004-open-aachen-germany,single_open,Single Open,net,singles,2,complete,
2004-championships-prague-czech-republic,open_freestyle,Open Freestyle,freestyle,singles,1,complete,
2004-championships-prague-czech-republic,intermediate_freestyle,Intermediate Freestyle,freestyle,singles,2,complete,
2004-championships-prague-czech-republic,doubles_freestyle,Doubles Freestyle,freestyle,doubles,3,complete,
2004-championships-prague-czech-republic,shred_30,Shred 30,freestyle,singles,4,complete,
2004-championships-prague-czech-republic,sick_3,Sick 3,freestyle,singles,5,mostly_complete,
2004-championships-prague-czech-republic,open_sick_trick,Open Sick Trick,freestyle,singles,6,complete,
2004-championships-prague-czech-republic,singles_net,Singles Net,net,singles,7,complete,
2004-championships-prague-czech-republic,doubles_net,Doubles Net,net,doubles,8,complete,
2004-championships-naantali-finland,open_singles_net,Open Singles Net,net,singles,1,complete,
2004-open-frankfurt-germany-1094201584,open_doubles_net,Open Doubles Net,net,doubles,1,,
2004-open-frankfurt-germany-1094201584,open_freestyle,Open Freestyle,freestyle,singles,2,complete,
2004-open-frankfurt-germany-1094201584,open_golf,Open Golf,golf,singles,3,complete,
2004-open-frankfurt-germany-1094201584,open_net_fives,Open Net Fives,net,singles,4,complete,
2004-funtastik-summer-classic-harrisburg-usa,pro_single_net,Pro Single Net,net,singles,1,complete,
2004-funtastik-summer-classic-harrisburg-usa,pro_doubles_net,Pro Doubles Net,net,doubles,2,complete,
2004-funtastik-summer-classic-harrisburg-usa,pro_freestyle_single,Pro Freestyle- Single,freestyle,singles,3,complete,
2004-funtastik-summer-classic-harrisburg-usa,pro_golf,Pro Golf,golf,singles,4,complete,
2004-funtastik-summer-classic-harrisburg-usa,masters_singles_net,Masters Singles Net-,net,singles,5,complete,
2004-funtastik-summer-classic-harrisburg-usa,amateur_singles_net,Amateur Singles Net,net,singles,6,complete,
2004-funtastik-summer-classic-harrisburg-usa,amateur_doubles_net,Amateur Doubles Net,net,doubles,7,complete,
2004-funtastik-summer-classic-harrisburg-usa,amateur_golf,Amateur Golf,golf,singles,8,complete,
2004-funtastik-summer-classic-harrisburg-usa,amateur_freestyle,Amateur Freestyle,freestyle,singles,9,complete,
2004-funtastik-summer-classic-harrisburg-usa,novice_singles_net,Novice Singles Net,net,singles,10,complete,
2004-funtastik-summer-classic-harrisburg-usa,novice_doubles_net,Novice Doubles Net,net,doubles,11,complete,
2004-funtastik-summer-classic-harrisburg-usa,novice_freestyle,Novice Freestyle,freestyle,singles,12,complete,
2004-funtastik-summer-classic-harrisburg-usa,novice_golf,Novice Golf,golf,singles,13,complete,
2004-open-frankfurt-germany-1079444598,intermediate_singles_net,Intermediate Singles Net,net,singles,1,complete,
2004-open-frankfurt-germany-1079444598,intermediate_doubles_net,Intermediate Doubles Net,net,doubles,2,complete,
2004-open-frankfurt-germany-1079444598,open_singles_net,Open Singles Net,net,singles,3,mostly_complete,
2004-open-frankfurt-germany-1079444598,open_doubles_net,Open Doubles Net,net,doubles,4,complete,
2004-open-frankfurt-germany-1079444598,golf,Golf,golf,singles,5,complete,
2004-open-frankfurt-germany-1079444598,shred,Shred,freestyle,singles,6,complete,
2004-open-frankfurt-germany-1079444598,sick_3,Sick 3,freestyle,singles,7,complete,
2004-open-frankfurt-germany-1079444598,intermediate_freestyle,Intermediate Freestyle,freestyle,singles,8,complete,
2004-open-frankfurt-germany-1079444598,women_freestyle,Women Freestyle,freestyle,singles,9,complete,
2004-open-frankfurt-germany-1079444598,open_men_freestyle,Open Men Freestyle,freestyle,singles,10,complete,
