event_key,discipline_key,placement,participant_order,display_name,person_id,team_person_key,notes
1983_nhsa_national,womens_singles_net,2,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,,
1983_nhsa_national,womens_singles_net,3,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1983_oregon_state,open_singles,1,1,John Stalberger,8f420eba-d663-5f06-b0f4-b62bf7550f80,,
1983_secret_underground,open_freestyle,1,1,Ray Hirschman,18f9e1ce-72ce-58e0-9f94-59a755830fdc,,
1983_worlds,doubles_net,1,1,Scott Hughes,4cbf790d-c542-5318-9337-ee3dfd539ff1,,
1983_worlds,doubles_net,1,2,Bill Hayne,92b0ee3b-efaa-545a-b07e-30ab6d8ebeb0,,
1983_worlds,doubles_net,2,1,Greg Cortopassi,bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,,
1983_worlds,doubles_net,2,2,Bruce Guettich,886e5b99-bd46-5707-a490-a2e938b09a35,,
1983_worlds,doubles_net,3,1,David Robinson,895b0608-34df-509a-853d-684ffa24e824,,
1983_worlds,doubles_net,3,2,Kevin Courtney,eb40c6a6-7e80-5190-b77d-47a47735bc0b,,
1983_worlds,intermediate_doubles_net,1,1,Steve Brown,,,
1983_worlds,intermediate_doubles_net,1,2,Kevin Gaunce,,,
1983_worlds,intermediate_singles_net,1,1,Jimmy Evans,1df424ed-8425-5452-ac6a-f7abb11bb468,,
1983_worlds,mixed_doubles_net,1,1,Lori Jean Conover,77f0f32d-98bf-5742-8228-4e06ac07bd9d,,
1983_worlds,mixed_doubles_net,1,2,Bill Hayne,92b0ee3b-efaa-545a-b07e-30ab6d8ebeb0,,
1983_worlds,mixed_doubles_net,2,1,Cheryl Hughes,cfcef53f-670c-5721-b206-1ebe7d63987c,,
1983_worlds,mixed_doubles_net,2,2,Scott Hughes,4cbf790d-c542-5318-9337-ee3dfd539ff1,,
1983_worlds,mixed_doubles_net,3,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1983_worlds,mixed_doubles_net,3,2,David Robinson,895b0608-34df-509a-853d-684ffa24e824,,
1983_worlds,singles_consecutive_kicks,1,1,Andy Linder,64a7a989-aa2c-5a58-b141-e8378be4a962,,
1983_worlds,singles_freestyle,1,1,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,
1983_worlds,singles_freestyle,2,1,Andy Linder,64a7a989-aa2c-5a58-b141-e8378be4a962,,
1983_worlds,singles_freestyle,3,1,Jeff Johnson,76c8b933-3ec9-53e9-b2a7-a862b32704db,,
1983_worlds,singles_net,1,1,Scott Hughes,4cbf790d-c542-5318-9337-ee3dfd539ff1,,
1983_worlds,singles_net,2,1,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,
1983_worlds,singles_net,3,1,David Robinson,895b0608-34df-509a-853d-684ffa24e824,,
1983_worlds,team_freestyle,1,1,Greg Cortopassi,bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,,
1983_worlds,team_freestyle,1,2,Scott Hughes,4cbf790d-c542-5318-9337-ee3dfd539ff1,,
1983_worlds,team_freestyle,2,1,David Robinson,895b0608-34df-509a-853d-684ffa24e824,,
1983_worlds,team_freestyle,2,2,Kevin Courtney,eb40c6a6-7e80-5190-b77d-47a47735bc0b,,
1983_worlds,team_freestyle,3,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,,
1983_worlds,team_freestyle,3,2,Will Squire,,,
1983_worlds,womens_consecutive_kicks,1,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,,
1983_worlds,womens_consecutive_kicks,2,1,Cheri Johnson,5ed3846e-4212-5e19-84ff-19cc486e66db,,
1983_worlds,womens_consecutive_kicks,3,1,Grace Faucette,5e9196f6-80e9-58e5-b152-822cd1fc1021,,
1983_worlds,womens_doubles_net,1,1,Lori Jean Conover,77f0f32d-98bf-5742-8228-4e06ac07bd9d,,
1983_worlds,womens_doubles_net,1,2,Cheryl Hughes,cfcef53f-670c-5721-b206-1ebe7d63987c,,
1983_worlds,womens_doubles_net,2,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1983_worlds,womens_doubles_net,2,2,Judy Grace,,,
1983_worlds,womens_doubles_net,3,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,,
1983_worlds,womens_doubles_net,3,2,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,,
1983_worlds,womens_singles_net,1,1,Lori Jean Conover,77f0f32d-98bf-5742-8228-4e06ac07bd9d,,
1983_worlds,womens_singles_net,2,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,,
1983_worlds,womens_singles_net,3,1,Cheryl Hughes,cfcef53f-670c-5721-b206-1ebe7d63987c,,
1983_worlds_2,doubles_net,1,1,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,
1983_worlds_2,doubles_net,1,2,Mike Harding,d75b5871-83c1-5284-b09d-a5eb5d4377dd,,
1983_worlds_2,doubles_net,2,1,David Robinson,895b0608-34df-509a-853d-684ffa24e824,,
1983_worlds_2,doubles_net,2,2,Dave Hill,5cb79fb4-ab20-558f-b4a2-e7206c9f22df,,
1983_worlds_2,doubles_net,3,1,Bob Swerdlick,,,
1983_worlds_2,doubles_net,3,2,Mike Puderbaugh,,,
1983_worlds_2,golf,1,1,Mike Harding,d75b5871-83c1-5284-b09d-a5eb5d4377dd,,
1983_worlds_2,golf,2,1,Tim Prater,de9e5c5c-8b5b-5ced-b326-5d2048c7ab3c,,
1983_worlds_2,golf,3,1,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,
1983_worlds_2,mixed_doubles_net,1,1,Lori Jean Conover,77f0f32d-98bf-5742-8228-4e06ac07bd9d,,
1983_worlds_2,mixed_doubles_net,1,2,Bruce Guettich,886e5b99-bd46-5707-a490-a2e938b09a35,,
1983_worlds_2,mixed_doubles_net,2,1,Shannon Aubin,4667c817-96f6-5e6e-b3ab-46ecd390dc0e,,
1983_worlds_2,mixed_doubles_net,2,2,David Robinson,895b0608-34df-509a-853d-684ffa24e824,,
1983_worlds_2,mixed_doubles_net,3,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1983_worlds_2,mixed_doubles_net,3,2,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,,
1983_worlds_2,singles_consecutive_kicks,1,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,,
1983_worlds_2,singles_freestyle,1,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,,
1983_worlds_2,singles_freestyle,2,1,Jim Caveney,df329352-6f3b-5e98-b23b-1af6737d100b,,
1983_worlds_2,singles_freestyle,3,1,Bill Bethurum,67af5b3f-6e16-530a-8841-409debf11fb0,,
1983_worlds_2,singles_net,1,1,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,
1983_worlds_2,singles_net,2,1,David Robinson,895b0608-34df-509a-853d-684ffa24e824,,
1983_worlds_2,singles_net,3,1,Steve Femmel,fb605451-fa41-5e6d-ad21-1b541b3fc82b,,
1983_worlds_2,team_freestyle,1,1,Gary Lautt,66a5ee0b-abd2-5b24-9d53-5c4f6e3fee14,,
1983_worlds_2,team_freestyle,1,2,Jim Caveney,df329352-6f3b-5e98-b23b-1af6737d100b,,
1983_worlds_2,team_freestyle,2,1,David Robinson,895b0608-34df-509a-853d-684ffa24e824,,
1983_worlds_2,team_freestyle,2,2,Kevin Courtney,eb40c6a6-7e80-5190-b77d-47a47735bc0b,,
1983_worlds_2,team_freestyle,3,1,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,,
1983_worlds_2,team_freestyle,3,2,Robert Conover,282ea81a-5815-5a15-9842-ee2ad6e2047e,,
1983_worlds_2,womens_doubles_net,1,1,Lori Jean Conover,77f0f32d-98bf-5742-8228-4e06ac07bd9d,,
1983_worlds_2,womens_doubles_net,1,2,Rita Buckley,2b77bf53-5fb8-57a3-a5c0-aa9b0b08434e,,
1983_worlds_2,womens_doubles_net,2,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1983_worlds_2,womens_doubles_net,2,2,Shannon Aubin,4667c817-96f6-5e6e-b3ab-46ecd390dc0e,,
1983_worlds_2,womens_doubles_net,3,1,Karen Atgopian,,,
1983_worlds_2,womens_doubles_net,3,2,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,,
1983_worlds_2,womens_singles_net,1,1,Lori Jean Conover,77f0f32d-98bf-5742-8228-4e06ac07bd9d,,
1983_worlds_2,womens_singles_net,2,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,,
1983_worlds_2,womens_singles_net,3,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1983_worlds_golden,advanced_singles,1,1,Doug Krob,550ca0f5-6ca4-5c3e-b167-ac117ee645d8,,
1983_worlds_golden,freestyle_singles,1,1,Jon Lind,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83,,
1983_worlds_golden,open_doubles,1,1,Greg Cortopassi,bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,,
1983_worlds_golden,open_doubles,1,2,Bruce Guettich,886e5b99-bd46-5707-a490-a2e938b09a35,,
1983_worlds_golden,open_singles,1,1,Bruce Guettich,886e5b99-bd46-5707-a490-a2e938b09a35,,
1983_worlds_golden,singles_consecutive,1,1,Ted Huff,aeea6560-04a1-5006-aca4-754a1d7069c5,,
1983_worlds_golden,team_freestyle,1,1,John Stalberger,8f420eba-d663-5f06-b0f4-b62bf7550f80,,
1983_worlds_golden,team_freestyle,1,2,Mike Marshall,1381939c-35d0-5941-ae91-ca262b6fc482,,
1983_worlds_golden,womens_singles,1,1,Jodi Sebastian,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,,
1983_worlds_oregon_city,open_doubles_net,1,1,Alan Cook,3c93150b-7b40-5ad9-bc1c-14a7322b3a8d,,
1983_worlds_oregon_city,open_doubles_net,1,2,Doug Cassidy,8f4f3932-9938-57fe-8588-cb4d3c3d6f70,,
1983_worlds_oregon_city,open_doubles_net,2,1,Peter Shunny,5f056e75-0943-584d-8969-c6a2a03760f2,,
1983_worlds_oregon_city,open_doubles_net,2,2,John East,f8bd392f-8e8a-5fd4-8ef1-006d2c3e1e0b,,
1983_worlds_oregon_city,open_doubles_net,3,1,Mike Marshall,1381939c-35d0-5941-ae91-ca262b6fc482,,
1983_worlds_oregon_city,open_doubles_net,3,2,Andy Linder,64a7a989-aa2c-5a58-b141-e8378be4a962,,
1983_worlds_oregon_city,open_singles_net,1,1,Peter Shunny,5f056e75-0943-584d-8969-c6a2a03760f2,,
1983_worlds_oregon_city,open_singles_net,2,1,John East,f8bd392f-8e8a-5fd4-8ef1-006d2c3e1e0b,,
1983_worlds_oregon_city,open_singles_net,3,1,Mike Marshall,1381939c-35d0-5941-ae91-ca262b6fc482,,
1983_worlds_oregon_city,womens_singles_net,1,1,Julie Reed,a7eb7333-672d-513a-9baa-de62a9cc45c3,,
1984_eurochamp,open_singles_net,1,1,Jan-Olof Karlsson,,,
1984_eurochamp_2,open_singles_net,1,1,Stefan Deffner,422b7f19-04c1-5ca7-8368-7bf1ede84764,,
1984_eurochamp_2,open_singles_net,2,1,Jusuf Arslan,1b10862c-2972-56cd-a5b7-f5e2327dddcd,,
1984_national,mens_overall,1,1,Scott Hughes,4cbf790d-c542-5318-9337-ee3dfd539ff1,,
1984_national,mixed_doubles_net,1,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1984_national,mixed_doubles_net,1,2,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,,
1984_national,mixed_doubles_net,2,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,,
1984_national,mixed_doubles_net,2,2,Greg Cortopassi,bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,,
1984_national,mixed_doubles_net,3,1,Cheryl Hughes,cfcef53f-670c-5721-b206-1ebe7d63987c,,
1984_national,mixed_doubles_net,3,2,Scott Hughes,4cbf790d-c542-5318-9337-ee3dfd539ff1,,
1984_national,open_doubles_net,1,1,Scott Hughes,4cbf790d-c542-5318-9337-ee3dfd539ff1,,
1984_national,open_doubles_net,1,2,Billy Hayne,3249c201-8cf4-5431-8bc4-299bf67539fe,,
1984_national,open_doubles_net,2,1,Kevin Coker,,,
1984_national,open_doubles_net,2,2,Steve Granzberg,,,
1984_national,open_doubles_net,3,1,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,seq_from:2
1984_national,open_doubles_net,3,2,Mike Harding,d75b5871-83c1-5284-b09d-a5eb5d4377dd,,seq_from:2
1984_national,open_doubles_net,4,1,Greg Cortopassi,bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,,seq_from:2
1984_national,open_doubles_net,4,2,Bruce Guettich,886e5b99-bd46-5707-a490-a2e938b09a35,,seq_from:2
1984_national,open_doubles_net,5,1,Jim Caveney,df329352-6f3b-5e98-b23b-1af6737d100b,,seq_from:3
1984_national,open_doubles_net,5,2,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,,seq_from:3
1984_national,open_doubles_net,6,1,Kevin Courtney,eb40c6a6-7e80-5190-b77d-47a47735bc0b,,seq_from:3
1984_national,open_doubles_net,6,2,Unknown,,,auto:ghost_partner;seq_from:3
1984_national,open_golf,1,1,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,
1984_national,open_golf,2,1,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,,
1984_national,open_golf,3,1,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,,
1984_national,open_singles_consecutive,1,1,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,
1984_national,open_singles_freestyle,1,1,Andy Linder,64a7a989-aa2c-5a58-b141-e8378be4a962,,
1984_national,open_singles_freestyle,2,1,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,
1984_national,open_singles_freestyle,3,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,,
1984_national,open_singles_net,1,1,Pat Castle,fb644300-e5a4-51ca-962f-e59dad795b03,,
1984_national,open_singles_net,1,2,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,
1984_national,open_singles_net,1,3,Scott Hughes,4cbf790d-c542-5318-9337-ee3dfd539ff1,,
1984_national,open_singles_net,2,1,Scott Hughes,4cbf790d-c542-5318-9337-ee3dfd539ff1,,
1984_national,open_singles_net,2,2,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,,
1984_national,open_singles_net,2,3,Tim Mackey,5e46bdbe-bbbb-5cca-aacb-d5edf9bf2540,,
1984_national,open_singles_net,3,1,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,,
1984_national,open_singles_net,3,2,Torbin Wigger,f38e2f8e-cba6-5fff-8b20-90791fd0d794,,
1984_national,open_singles_net,3,3,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,
1984_national,open_team_freestyle,1,1,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,,
1984_national,open_team_freestyle,1,2,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,,
1984_national,open_team_freestyle,2,1,Gary Lautt,66a5ee0b-abd2-5b24-9d53-5c4f6e3fee14,,
1984_national,open_team_freestyle,2,2,Jim Caveney,df329352-6f3b-5e98-b23b-1af6737d100b,,
1984_national,open_team_freestyle,3,1,Scott Hughes,4cbf790d-c542-5318-9337-ee3dfd539ff1,,seq_from:2
1984_national,open_team_freestyle,3,2,Scott Cleere,777d9449-6e41-5985-bb7d-cdaf8647ef9c,,seq_from:2
1984_national,open_team_freestyle,4,1,Bill Bethurum,67af5b3f-6e16-530a-8841-409debf11fb0,,seq_from:3
1984_national,open_team_freestyle,4,2,Unknown,,,auto:ghost_partner;seq_from:3
1984_national,womens_doubles_net,1,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,,
1984_national,womens_doubles_net,1,2,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1984_national,womens_doubles_net,2,1,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,,
1984_national,womens_doubles_net,2,2,Jenny Davidson,,,
1984_national,womens_doubles_net,3,1,Shannon Aubin,4667c817-96f6-5e6e-b3ab-46ecd390dc0e,,seq_from:2
1984_national,womens_doubles_net,3,2,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,seq_from:2
1984_national,womens_doubles_net,4,1,Jodi Sebastien,,,seq_from:3
1984_national,womens_doubles_net,4,2,Shannon Aubin,4667c817-96f6-5e6e-b3ab-46ecd390dc0e,,seq_from:3
1984_national,womens_doubles_net,5,1,Karen Atgopian,,,seq_from:3
1984_national,womens_doubles_net,5,2,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,,seq_from:3
1984_national,womens_overall,1,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1984_national,womens_singles_net,1,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,,
1984_national,womens_singles_net,2,1,Cheryl Hughes,cfcef53f-670c-5721-b206-1ebe7d63987c,,
1984_national,womens_singles_net,2,2,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1984_national,womens_singles_net,3,1,Trudy Archdale,3b25f805-f97e-528c-915d-3647ecaa8914,,
1984_national,womens_team_freestyle,1,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1984_national,womens_team_freestyle,1,2,Jodi Sebastien,,,
1984_national,womens_team_freestyle,2,1,Suzanne Beauchemin,3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82,,
1984_national,womens_team_freestyle,2,2,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,,
1984_national,womens_team_freestyle,3,1,Jenny Davidson,,,
1984_national,womens_team_freestyle,3,2,Ruth Osterman,a10fa54f-eadb-5842-8df1-fdca1920e7e7,,
1984_worlds,advanced_doubles_net,1,1,Scott Hughes,4cbf790d-c542-5318-9337-ee3dfd539ff1,,
1984_worlds,advanced_doubles_net,1,2,Bill Hayne,92b0ee3b-efaa-545a-b07e-30ab6d8ebeb0,,
1984_worlds,advanced_doubles_net,2,1,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,
1984_worlds,advanced_doubles_net,2,2,Mike Harding,d75b5871-83c1-5284-b09d-a5eb5d4377dd,,
1984_worlds,advanced_doubles_net,3,1,David Robinson,895b0608-34df-509a-853d-684ffa24e824,,
1984_worlds,advanced_doubles_net,3,2,Jim Caveney,df329352-6f3b-5e98-b23b-1af6737d100b,,
1984_worlds,advanced_singles_net,1,1,Scott Hughes,4cbf790d-c542-5318-9337-ee3dfd539ff1,,
1984_worlds,advanced_singles_net,2,1,David Robinson,895b0608-34df-509a-853d-684ffa24e824,,
1984_worlds,advanced_singles_net,3,1,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,
1984_worlds,doubles_consecutive_kicks,1,1,Gary Lautt,66a5ee0b-abd2-5b24-9d53-5c4f6e3fee14,,
1984_worlds,doubles_consecutive_kicks,1,2,Jim Caveney,df329352-6f3b-5e98-b23b-1af6737d100b,,
1984_worlds,doubles_consecutive_kicks,2,1,Andy Linder,64a7a989-aa2c-5a58-b141-e8378be4a962,,
1984_worlds,doubles_consecutive_kicks,2,2,Jimmy Evans,1df424ed-8425-5452-ac6a-f7abb11bb468,,
1984_worlds,doubles_consecutive_kicks,3,1,Lee Guenther,4901847d-1c88-5fda-aca5-a24c19da90d9,,
1984_worlds,doubles_consecutive_kicks,3,2,Mike Mueller,,,
1984_worlds,doubles_one_pass_consecutive_kicks,1,1,Gary Lautt,66a5ee0b-abd2-5b24-9d53-5c4f6e3fee14,,
1984_worlds,doubles_one_pass_consecutive_kicks,1,2,Jim Caveney,df329352-6f3b-5e98-b23b-1af6737d100b,,
1984_worlds,golf,1,1,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,
1984_worlds,golf,2,1,Tim Mackey,5e46bdbe-bbbb-5cca-aacb-d5edf9bf2540,,
1984_worlds,golf,3,1,Torbin Wigger,f38e2f8e-cba6-5fff-8b20-90791fd0d794,,
1984_worlds,intermediate_doubles_net,1,1,Torbin Wigger,f38e2f8e-cba6-5fff-8b20-90791fd0d794,,
1984_worlds,intermediate_doubles_net,1,2,Rick Kaufman,8ca3812a-3df8-5cfe-9cff-a1df1963b8e6,,
1984_worlds,intermediate_freestyle,1,1,Brent Welch,95643c20-ec23-57a5-a742-5b44534ae959,,
1984_worlds,intermediate_freestyle,1,2,Colin Cowles,,,
1984_worlds,intermediate_singles_net,1,1,Tom Akin,f0156ba3-ee86-5eab-b884-99ba8719dd84,,
1984_worlds,mens_overall,1,1,Scott Hughes,4cbf790d-c542-5318-9337-ee3dfd539ff1,,
1984_worlds,mixed_doubles_net,1,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1984_worlds,mixed_doubles_net,1,2,David Robinson,895b0608-34df-509a-853d-684ffa24e824,,
1984_worlds,mixed_doubles_net,2,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,,
1984_worlds,mixed_doubles_net,2,2,Greg Cortopassi,bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,,
1984_worlds,mixed_doubles_net,3,1,Cheryl Hughes,cfcef53f-670c-5721-b206-1ebe7d63987c,,
1984_worlds,mixed_doubles_net,3,2,Scott Hughes,4cbf790d-c542-5318-9337-ee3dfd539ff1,,
1984_worlds,singles_consecutive_kicks,1,1,Pat Castle,fb644300-e5a4-51ca-962f-e59dad795b03,,
1984_worlds,singles_consecutive_kicks,2,1,Gary Lautt,66a5ee0b-abd2-5b24-9d53-5c4f6e3fee14,,
1984_worlds,singles_consecutive_kicks,3,1,Andy Linder,64a7a989-aa2c-5a58-b141-e8378be4a962,,
1984_worlds,singles_freestyle,1,1,Andy Linder,64a7a989-aa2c-5a58-b141-e8378be4a962,,
1984_worlds,singles_freestyle,2,1,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,
1984_worlds,singles_freestyle,3,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,,
1984_worlds,team_freestyle,1,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,,
1984_worlds,team_freestyle,1,2,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,,
1984_worlds,team_freestyle,2,1,Scott Hughes,4cbf790d-c542-5318-9337-ee3dfd539ff1,,
1984_worlds,team_freestyle,2,2,Gary Lautt,66a5ee0b-abd2-5b24-9d53-5c4f6e3fee14,,
1984_worlds,team_freestyle,3,1,Scott Cleere,777d9449-6e41-5985-bb7d-cdaf8647ef9c,,
1984_worlds,team_freestyle,3,2,Bill Bethurum,67af5b3f-6e16-530a-8841-409debf11fb0,,
1984_worlds,ultra_doubles_net,1,1,Scott Hughes,4cbf790d-c542-5318-9337-ee3dfd539ff1,,
1984_worlds,ultra_doubles_net,1,2,Bill Hayne,92b0ee3b-efaa-545a-b07e-30ab6d8ebeb0,,
1984_worlds,ultra_doubles_net,2,1,Kevin Coker,,,
1984_worlds,ultra_doubles_net,2,2,Steve Granzberg,,,
1984_worlds,ultra_doubles_net,3,1,Scott Cleere,777d9449-6e41-5985-bb7d-cdaf8647ef9c,,
1984_worlds,ultra_doubles_net,3,2,Bill Bethurum,67af5b3f-6e16-530a-8841-409debf11fb0,,
1984_worlds,ultra_singles_net,1,1,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,
1984_worlds,ultra_singles_net,2,1,Scott Hughes,4cbf790d-c542-5318-9337-ee3dfd539ff1,,
1984_worlds,ultra_singles_net,3,1,David Robinson,895b0608-34df-509a-853d-684ffa24e824,,
1984_worlds,womens_doubles_consecutive_kicks,1,1,Jodi Chandler,4a06d35f-7a27-5347-8c06-3157385d71f6,,
1984_worlds,womens_doubles_consecutive_kicks,1,2,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1984_worlds,womens_doubles_net,1,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,,
1984_worlds,womens_doubles_net,1,2,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1984_worlds,womens_doubles_net,2,1,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,,
1984_worlds,womens_doubles_net,2,2,Jenny Davison,,,
1984_worlds,womens_doubles_net,3,1,Jodi Chandler,4a06d35f-7a27-5347-8c06-3157385d71f6,,
1984_worlds,womens_doubles_net,3,2,Shannon Storment,,,
1984_worlds,womens_freestyle,1,1,Jodi Chandler,4a06d35f-7a27-5347-8c06-3157385d71f6,,
1984_worlds,womens_freestyle,1,2,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1984_worlds,womens_freestyle,2,1,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,,
1984_worlds,womens_freestyle,2,2,Suzanne Beauchemin,3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82,,
1984_worlds,womens_freestyle,3,1,Ruth Osterman,a10fa54f-eadb-5842-8df1-fdca1920e7e7,,
1984_worlds,womens_freestyle,3,2,Vanessa Sabala,03ed9422-5152-5132-a181-7249637c824a,,
1984_worlds,womens_golf,1,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1984_worlds,womens_golf,2,1,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,,
1984_worlds,womens_golf,3,1,Vanessa Sabala,03ed9422-5152-5132-a181-7249637c824a,,
1984_worlds,womens_overall,1,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1984_worlds,womens_singles_consecutive_kicks,1,1,Jodi Chandler,4a06d35f-7a27-5347-8c06-3157385d71f6,,
1984_worlds,womens_singles_consecutive_kicks,2,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1984_worlds,womens_singles_consecutive_kicks,3,1,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,,
1984_worlds,womens_singles_net,1,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,,
1984_worlds,womens_singles_net,2,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1984_worlds,womens_singles_net,3,1,Trudy Archdale,3b25f805-f97e-528c-915d-3647ecaa8914,,
1984_worlds,womens_ultra_singles_net,1,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,,
1984_worlds,womens_ultra_singles_net,2,1,Cheryl Hughes,cfcef53f-670c-5721-b206-1ebe7d63987c,,
1984_worlds,womens_ultra_singles_net,3,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,
1984_worlds_golden,advanced_singles,1,1,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,,
1984_worlds_golden,freestyle_singles,1,1,Jon Lind,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83,,
1984_worlds_golden,open_doubles,1,1,Dave Hill,5cb79fb4-ab20-558f-b4a2-e7206c9f22df,,
1984_worlds_golden,open_doubles,1,2,Bruce Guettich,886e5b99-bd46-5707-a490-a2e938b09a35,,
