effective_person_id,person_canon,player_ids_seen,player_names_seen,aliases,alias_statuses,notes,source,person_canon_clean,person_canon_clean_reason,aliases_presentable,exclusion_reason,last_token,norm_key,legacyid
e8b82661-4428-5e51-a786-29bf7a23728f,Eric Wulff,2bc9eedf-b65e-5d40-9c67-2a4862eb6136 | 4ae82854-5f09-5e3a-b394-df1c9b258846 | 63acc02a-74d1-5fa3-b2da-0d45a5e1aabf | 6ca2d214-68b4-542b-8450-c12d91c8c60e | 871f9e08-80f8-5773-ade3-45fd0b8f4dbd | a7769005-b410-5969-9c45-c562d4de8dba | ac43ed35-35c3-5bae-a50f-420a4af5f5a8 | cb48f461-d233-5968-bc92-cb6f0e3d8d4e | d2c2292e-cbdd-55db-8993-38b787d1cbc2 | ea4647bc-970d-560c-8099-74dfbf5b0254,Eric Wulff,,,,overrides+data,Eric Wulff,,Eric Wulff* | Eric Wulff-,,wulff,,12776.0
1bedfc1b-885c-5426-a93f-6fe033fd5f3e,Erik Chang,b76a1a12-9ba8-5bdd-b063-5144d0c27732,Erik Chang,,,,overrides+data,Erik Chang,,,,chang,,
2fa559db-0fe8-55c0-86a6-3b7216f75ac8,Erik Larson,615f6d0a-b075-5a51-9b84-1ea3ad4add5e,Erik Larson,,,,overrides+data,Erik Larson,,,,larson,,
d5e3365e-ca56-5337-84fd-eaac9b7d7de4,Erik Magnusson,3405abed-f94f-569e-96bb-ebf21b310004,Erik Magnusson,,,,overrides+data,Erik Magnusson,,,,magnusson,,
a436a132-87bb-5f37-b01e-8c95f99fc31b,Erika McDowell,c5f68234-5933-547f-a9b0-6ce2ac5c52d7,Erika McDowell,,,,overrides+data,Erika McDowell,,,,mcdowell,,
7d152d03-eac4-5b5c-a45d-dead65382c35,Ermo Naarits,bb26d44d-587a-57a6-9101-6f3f172aa41c | fb65b330-35cd-5e99-9389-307b9c16328c,Ermo Naarits,,,,overrides+data,Ermo Naarits,,,,naarits,,
c256196e-aeb4-5011-9dce-81719a307619,Erroll Stryker,40010773-0465-54db-8581-2522572c0590 | 6fb16f4e-4f79-5708-a2af-382b174ed48a | 856f2a25-b42f-5fed-ae05-4ed44eefbcd4 | b97fffae-3b12-5472-a96e-a5ad2073f561 | ce0da991-756d-5bf6-b7df-4688d977643e,Erroll Stryker,,,,overrides+data,Erroll Stryker,,Errol Stryker,,stryker,,
9872302c-81c0-5679-8be2-a2deb87c71f4,Ervin Pahulje,33ae8432-c230-5fe1-a6a3-53e881319db0,Ervin Pahulje,,,,overrides+data,Ervin Pahulje,,,,pahulje,,
e4264819-a475-5427-a318-05879622fd53,Erwin Horjus,39cb7311-2a84-5677-b83e-437e24c9349c,Erwin Horjus,,,,overrides+data,Erwin Horjus,,,,horjus,,
5e6bd229-d2b9-5a83-a130-446b0487c5dd,Erzsebet Hornyak,89336505-1afb-5e7a-9cc9-063a47be7d82,Erzsebet Hornyak,,,,overrides+data,Erzsebet Hornyak,,,,hornyak,,
0800499c-ed12-5358-b47c-8e71914c9e47,Eske Rex,94c4e41c-24f2-5186-a2b7-3f810e97cca1,Eske Rex,,,,overrides+data,Eske Rex,,,,rex,,
bccd6d14-b132-5b0c-83bd-8eb8299409a2,Esteban Restrepo,05c4c9b7-3f39-5419-9b27-18ee4f5b1c07 | a174664c-a0fc-54a5-ae31-f49599da8eb7 | ab3b310b-15f7-5716-aebd-61e075c10882 | bb84fa85-806c-5ce3-a5f5-b938bd154248,Esteban Restrepo,,,,overrides+data,Esteban Restrepo,,ESTEBAN RESTRPO | Estéban Restrepo,,restrepo,,
fe891952-eee9-5388-83d9-d4330aeef1ca,Esther Strauch,551fabe8-6221-5903-9757-e88b16e66f57,Esther Strauch,,,,overrides+data,Esther Strauch,,,,strauch,,
10854ae3-60d7-51a7-ad9a-36033b541bd9,Ethan Husted, 5476a162-b276-58de-9533-eeb1d93b453e | 619650d9-129a-58b4-bbc2-acdb21a171e6| aa8f0868-9219-5454-a0c1-73c200781be3 | f0de0e60-c04c-5052-a0a8-859a5758ef11|125bc81f-a1f3-527c-8571-a8fe30a0a5bf |1808f547-8222-55a1-83be-051c352fb4f4 ,Ethan Husted|Red Husted,,,,overrides+data,Ethan Husted,,Ethan Red Husted,,husted,,15030.0
85451e5b-a8b0-5100-a630-b099cf5e8fd5,Etienne Gastineau,ca0c3c73-75ee-5ec0-8350-2ddbc3f0a552,Etienne Gastineau,,,,overrides+data,Etienne Gastineau,,,,gastineau,,
31fe03cd-4b0b-5eb3-b674-86bf4a5e876d,Etienne Ruggeri,2c549cfc-8bea-50e4-bce5-fe84754300de | 5b3a5c38-5e8c-5f0c-ad8a-e9d3fb02e40d,Etienne Ruggeri,,,,overrides+data,Etienne Ruggeri,,,,ruggeri,,
f8e14004-8ac4-5d2f-ad34-3c082020dbab,Eudardo Martinez,2d8ad1a4-71b0-5561-9a94-f839e482cd9b,Eudardo Martinez,,,,overrides+data,Eudardo Martinez,,,,martinez,,
a728f84f-51a6-5945-afdf-3fca0e7e8535,Eugene Tereshemko,9c92664d-651b-590a-bedc-d5909336b298,Eugene Tereshemko,,,,overrides+data,Eugene Tereshemko,,,,tereshemko,,
19e81b1a-3309-5aaf-9ed4-f69b24730f59,Eugeny Shiryaev,84aa61b1-a670-500d-8bdb-e42e1e235852 | c4982280-3ba8-5572-b2a4-2b0bc301a7cc,Eugeny Shiryaev,,,,overrides+data,Eugeny Shiryaev,,,,shiryaev,,
fc767e35-5ca6-5aec-9080-269c6846e7fb,Eurik Lindner,ec6517d1-eaec-54d6-8695-8fe2a0c45258 | 175519a2-3702-5666-a59c-9c7efc639cd5 | 5779a934-d11b-568a-b5af-8fa82e274ca7 | 6f1a52ca-f026-5da1-a9af-b5ae069f0835 | 746a8586-f5df-5170-b1be-0a7ad7c060b1 | 76e929a8-d607-51da-b402-92dd4b80f40c | 8e76ade5-ee12-57b1-8ded-f89365ac4098 | b9597774-73a7-50e7-bba6-e92437b522ea | c4b8077e-b8cd-5065-b54e-38a53b9a5364 | c963abff-7802-546a-b169-67f8ecf5453e | f12d6c77-b9ac-51e6-97bf-88456a78e764,Eurik Lindner | Eurik Liundner,,,,overrides+data,Eurik Lindner,,Eurik Lindner ???? | Eurik Linder | Eurik Lindner | Eurik Liundner,,lindner,,38386.0
2806d42d-926e-5440-b6a2-186fd75bdce9,Eva Trunner,17f16db9-0c81-59a4-ad82-ae05bd9828c4,Eva Trunner,,,,overrides+data,Eva Trunner,,,,trunner,,
7bbc620b-366a-5ffb-8bf3-0f9f3e9e8e0e,Evan Bozett,a47c4ff6-f453-5e29-92da-45f8f372b3f1,Evan Bozett,,,,overrides+data,Evan Bozett,,,,bozett,,
d2f5bd38-a5b0-53c2-a44e-2ab7e6f6ff02,Evan Daniels,6fb8a40a-89f3-5db9-a71e-c8276a0bc9d4,Evan Daniels,,,,overrides+data,Evan Daniels,,,,daniels,,
be7a8e7f-f052-5c31-b27b-47d4fee9a265,Evan Gatesman,496f0ff9-0a0a-5012-9424-e700a3ca24d9 | 6a16a172-7c4b-5f97-8342-b935bacd3b1c | b60b67ef-409e-5552-951a-89934a3a741c | e77f1137-47a0-5453-87f5-cff595fd07a7,Evan Gatesman,,,,overrides+data,Evan Gatesman,,,,gatesman,,68914.0
bc25cbb5-3010-58ac-8bba-b7b745d309dd,Evan Lovely,18a918a2-1303-501a-8c83-c1826ba15fbc | 2abcae0a-da19-5d5c-a37c-959e400a6ab3 | 5071a390-5f8b-549d-9795-47380d244dbb | d9d7ee96-7279-53b5-8fbf-c0396dfd8feb | f6947120-1d00-5c68-94b7-1b877ea566a1,Evan Lovely,,,,overrides+data,Evan Lovely,,,,lovely,,39016.0
299071d7-2781-514f-93b1-6b7a7059ab8a,Evanne LaMarche,c0bf0e01-393e-5297-9945-f13ff5e36dd7 | 27b8c963-948d-5284-b5b3-e181f3a0b69f | 5063f858-c593-530c-9d35-bc5b8ca6596b | 65591552-a192-52d1-90f3-bfadd5664010 | abd709a2-1c05-5266-8593-b2ea09f84f6a | d7e953f8-aa81-54c1-8050-d5a6c078672a,Evanne Lemarche | Evanne La Marche,,,,overrides+data,Evanne LaMarche,,Evanne LaMarche | Evanne Lamarche | Evanne Lamarche - | Evanne La Marche,,lemarche,,
e1cc907c-db2a-5536-a58d-eff703050c54,Evelin Kovács,e2b7de8f-74be-551d-a1b6-b44dc97a7b1e | fa6b1194-3229-5dfc-baac-ca11b9550432,Evelin Kovács,,,,overrides+data,Evelin Kovács,,,,kovács,,
a80dc595-1da9-5e51-9736-c4d2b1e892fa,Evgeni Georgiev,73056b2f-1e3e-55a3-b084-9837d68cbf3b | 8c031015-e9b6-5afd-a66d-95feb3ad145a,Evgeni Georgiev,,,,overrides+data,Evgeni Georgiev,,,,georgiev,,
56cebb12-f263-584e-ad0b-1b8fe05c4936,Evgeni Kichigin,15aa56ba-7142-51d4-88d1-6adf744374cd | bd0052d0-8c9e-5b2f-8094-85bc268d75a7 | c27a189a-126c-57a2-b34b-6dab6680c3e5 | d54c78b2-d379-5c54-a514-e22bb4b1c0fb | f0ea5a24-f39c-59f2-8d2c-39bf7e6e3cdf,Evgeni Kichigin | Evgeniy Yoga Kichigin,,,,overrides+data,Evgeni Kichigin,,Evgeny Kichigin | Evgeny Yoga Kichigin | Yoga Kichigin | Evgeniy Yoga Kichigin,,kichigin,,
24fb402d-fa5a-53c4-9d1a-e2c4667ccd4d,Evgeni Shiryaev,1d01dfac-db46-5ecb-bbd3-ed5edcca2c77 | aea7cef5-308f-5db0-8916-d920dd899d48 | e1bfb27c-198d-5b40-b048-89ab98cd7af8 | fed28af7-75c0-504c-8d85-2f285733d7f8,Evgeni Shiryaev,,,,overrides+data,Evgeni Shiryaev,,,,shiryaev,,
5741a906-7ac9-539d-a075-f7b3a86567dd,Evgenia Tsybulskaya,24b4cadb-50cd-543f-8599-361c275118d2 | a73da83a-7459-50f5-9987-32a294947649,Evgenia Tsybulskaya,,,,overrides+data,Evgenia Tsybulskaya,,,,tsybulskaya,,
d67801c8-43f5-5d70-a3b2-852985667026,Evgeniy Kuharenko,156b2f92-7efe-52d6-9247-e729f0072bee | 8959b159-bd8a-5a1c-8ac7-a3761410bec4 | 016ee520-160f-5798-b49b-78f6de99af3d,Evgeniy Kuharenko | Evgeniy John Kuharenko,,,,overrides+data,Evgeniy Kuharenko,,Evgeniy John Kuharenko,,kuharenko,,
fc288821-61f5-5fbc-b034-99062afaef86,Evgeniya Tsibulskaya,4de8aa68-7d28-5e1e-ab64-d05e9af4fd7e,Evgeniya Tsibulskaya,,,,overrides+data,Evgeniya Tsibulskaya,,,,tsibulskaya,,
dff6c142-ff4c-5ba6-b27f-a9ce02b6ed0e,Evgeny Shiryaev,e1e96458-0266-5d6b-8a1c-0510f2476109,Evgeny Shiryaev,,,,overrides+data,Evgeny Shiryaev,,,,shiryaev,,
14683e57-ca44-573e-96cd-74f95aebd13f,Evgeny Stoyanov,4b745f0c-827e-5f6e-b755-cbe921a425e8,Evgeny Stoyanov,,,,overrides+data,Evgeny Stoyanov,,,,stoyanov,,
b5ff2df9-cb5e-5a78-b132-13835beb1f43,Fabian Flores,4b5369bc-8cea-50a6-b213-b22843e9a082,Fabian Flores,,,,overrides+data,Fabian Flores,,,,flores,,
400eac3f-99f8-53af-a0cb-d573b65ea73c,Fabian Kolakowski,30bf8d68-1aee-5165-a126-68a11c7b50a2,Fabian Kolakowski,,,,overrides+data,Fabian Kolakowski,,,,kolakowski,,
d0eb8d80-1567-5439-ad5d-3c081667b01b,Fabian Plouvier,409a71b1-24ad-569f-9d71-a661577c2c54,Fabian Plouvier,,,,overrides+data,Fabian Plouvier,,,,plouvier,,
0759c6a8-0e46-5a84-adc8-595351945fd6,Fabien Eggena,fc87ce03-3c43-5c75-9ec2-9ff2964b25e6,Fabien Eggena,,,,overrides+data,Fabien Eggena,,,,eggena,,
476c0482-e7af-5795-893d-6a2900ab235b,Fabien Riffau,7e5c687b-ee6e-57e9-83b1-8c8b224b5296 | a902e3f9-dae6-57ba-9625-bdb34c7d2659,Fabien Riffau,,,,overrides+data,Fabien Riffau,,Fabien Rifaud,,riffau,,
1ce6f2bb-0fbe-5d78-9c6a-662d867d4209,Fabio Grande,46868dbf-712b-5833-95b3-6c504847de79,Fabio Grande,,,,overrides+data,Fabio Grande,,,,grande,,
e7531f0e-b30b-573c-81cb-86d73b75f88e,Fanda Hájek,3b6a6cda-fa1d-5bf1-81f6-972944f2467a | 18e2b775-4168-57c5-8662-0df1dccbbcdc | a9a34c35-b656-5319-8448-9b4cc9501abf,Fanda Hájek | Fanda Hajek,,,,overrides+data,Fanda Hájek,,Fanda Hajek,,hájek,,
0012c28e-3f60-5c87-8d19-869ef819e724,Faris Barakat,09428bc6-9b50-587e-a0ef-bbe0e801ec27 | 29b60bea-7f77-5867-98b2-90f867598db0 | 48690290-3cc2-51c5-bb4a-0001248d3a31 | 4f9ef63b-437f-52aa-b49c-9db48bf80bd1,Faris Barakat,,,,overrides+data,Faris Barakat,,,,barakat,,
cec8b6dd-94e9-554d-bfca-769ce3e814d3,Faris der Ringer,19bc2506-dfb2-55f2-89fa-3f56cb086cef,Faris der Ringer,,,,overrides+data,Faris der Ringer,,,,ringer,,
6ebe041f-1087-5d8a-92e7-0913329d4548,Felipe Haase,240a7804-40a7-51cf-ae94-70aa3147810b,Felipe Haase,,,,overrides+data,Felipe Haase,,,,haase,,
55d339d8-33f4-5545-b7c2-13a21cc777aa,Felipe-Émile Francoeur,b338f3c4-9fa1-5e80-98d5-82da29d35f41,Felipe-Émile Francoeur,,,,overrides+data,Felipe-Émile Francoeur,,,,francoeur,,
adfcef85-4e2d-5805-ac6d-7620e56298bc,Felix Golz,0eacdcc9-da6b-5ad9-9429-65b4e550e1a3,Felix Golz,,,,overrides+data,Felix Golz,,,,golz,,
9e24f0cf-99d4-5e18-9ac7-08b0c2077ad2,Felix Graf,771fff4f-11e2-5848-b7bf-b2423b7d25fc,Felix Graf,,,,overrides+data,Felix Graf,,,,graf,,
3e3269dc-9c8f-5a7d-a113-922c71054fdb,Felix Ostwaldt,083dd746-870d-57e8-8528-2a8cdf43f8b6 | 58f563db-805a-52e3-b6c3-5d988dbae212 | 5ce9d229-92a7-5f7f-b6d1-ebba9527da3a | 6475a65c-1af1-50c6-84c1-035cea822da5 | 8e9eedba-246a-5e63-8515-a5afa1b1ac21 | b7d59589-1fd8-57fc-9f7a-c487ad25f128 | dfa4b577-4688-57ad-87af-c6d128d2b567,Felix Ostwaldt,,,,overrides+data,Felix Ostwaldt,,Felix Ostwald | Felix Ostwaldt ???,,ostwaldt,,80964.0
32bbbcf6-957d-5549-9658-1aa7c742aa74,Felix Vogelsanger,322c2486-1484-5f20-a0f1-3a0db4a1edde | 6a61b59e-0d7d-5021-a8ee-2a7f429403c1,Felix Vogelsanger,,,,overrides+data,Felix Vogelsanger,,,,vogelsanger,,
04a43526-37ba-5ea0-a01c-8e357a694c42,Felix Zenger,281be5d8-d3f2-5e52-a540-db3e05f05255 | 58f24303-63cd-5944-945e-e75e7d9ade33 | 674cb256-f8e5-5104-b76d-89000d9028d0 | a6601673-87d4-58ee-94f3-6798fbd304a8 | ca259152-7a1f-5dca-bd1a-ecc24efb7a2c | ce36909b-f755-55db-ad46-857b7e1c56b4 | e024ad40-803d-5b9e-895a-8d14ab556085 | e2118cf7-9c4a-51c1-abcf-0b3b5c4fff9a,Felix Zenger,,,,overrides+data,Felix Zenger,,Felix Zenger ?,,zenger,,
0327cbbc-8b68-573c-9e55-beb4c6338aa8,Fernando Moreno Garcia,0e471711-fed9-5112-adc7-7a17640ede02 | e3269c27-fd30-55d3-843c-2c4c9517cfdd,Fernando Moreno Garcia,,,,overrides+data,Fernando Moreno Garcia,,,,garcia,,
6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,04265c5d-3d20-5593-9125-e98d24d84e86 | 0de20011-2f71-50e1-87b3-e12fc2af3541 | 5beda510-ea7c-5f69-8ed4-8b6817156945 | 7675f96a-5aae-579d-877c-8075e7c22690 | de9f92ea-b4c6-5e89-9b05-6001abd6fff8,Filip Wojcik,,,,overrides+data,Filip Wojcik,,Filip Wojciuk,,wojcik,,
f467ec3c-f9f2-5b71-be8a-484ffa9ab628,Filip Wójcie,17479892-eb55-556f-aaca-53702fb93b6f,Filip Wójcie,,,,overrides+data,Filip Wójcie,,,,wójcie,,
93981cd5-55c5-5bc6-a418-3c9984e9cdb7,Fine Schwengbeck,2c613ad2-2573-5f4f-8158-28b6a1962775 | 33a01704-436a-5c5c-9735-818fb44fa865 | 3f836179-14a9-5ccf-a1bb-e18a75d832ad | 4adffedf-e589-5cb6-9c94-42f7bed32ed7 | 56d337ab-c324-5cae-af64-6fa8783af7b3,Fine Schwengbeck,,,,overrides+data,Fine Schwengbeck,,Fine Schwenbeck,,schwengbeck,,
dcc953ff-aebc-51ff-a039-cc48af4a325c,Fjodor Abubov,c345921e-98b0-597a-9017-1291eb0f7b5e,Fjodor Abubov,,,,overrides+data,Fjodor Abubov,,,,abubov,,
f91fafe9-a6db-5a2a-9c55-9a54a1f96701,Fjodor Tihhomirov,905f9092-d150-55ab-9510-99bd4e228410 | d8869e14-99c3-5e6d-be61-7b4f5cce114f,Fjodor Tihhomirov,,,,overrides+data,Fjodor Tihhomirov,,Fiodor Tihhomirov,,tihhomirov,,
fc14bc6e-94b0-50ef-9f0e-e75e1bcff2a1,Flash Kingsley,002299e7-1d2f-5391-8f2a-ad6f855cbe02 | 49fa2ccc-2609-5ca8-99c0-387a9c3aa83e,Flash Kingsley,,,,overrides+data,Flash Kingsley,,Flash Kinglsey,,kingsley,,
4dad34f3-16a0-533a-9ec9-dd23bafdcae3,Flavio Loetscher,44019d61-c4fe-5b9c-ac00-b2eddae9ba65 | 69db82bf-6906-5160-a53d-bce8b8ab8775 | 89b5ab3e-d993-5b8e-b83d-836f81f555d4,Flavio Loetscher,,,,overrides+data,Flavio Loetscher,,Flavio Lötscher | Flavio L�tscher,,loetscher,,67781.0
0539e096-7911-5237-8814-b514ed5442e2,Fletcher Funk,12208464-b36e-5766-8986-813c8168ecf5 | 39b0a67e-4435-5963-80d8-e95f19f06b19 | 54bfcca5-0724-5b3e-a1c8-05111bdb8b8f | 7fe30c0b-e9a0-5bf9-ba44-3b6002ecfdfb | b3f7d4b0-4079-5d3e-9e3e-57e4ee2d3fe0,Fletcher Funk,,,,overrides+data,Fletcher Funk,,Fletch Funk,,funk,,
d5cd223b-d711-5f67-8a82-132058b92eb3,Flip Derr,bc202746-d8b6-51ae-9939-17a6f5e85c15,Flip Derr,,,,overrides+data,Flip Derr,,,,derr,,
c27376a4-743e-59d6-afe4-de633ef0b323,Flipp Derr,f237ae44-42ce-59ef-8f80-e7033ff42b26,Flipp Derr,,,,overrides+data,Flipp Derr,,Flip Derr,,derr,,
de5773c1-c098-52ba-b94a-305e73687108,Florian Bell,ca6cd4d2-e8b3-5a2e-a2a6-593dbae6ce29,Florian Bell,,,,overrides+data,Florian Bell,,,,bell,,
e80278ce-191f-5b92-88bb-dfa1dee65e0d,Florian Dibbern,49374e31-20a6-51b0-80a8-da5f95f37572,Florian Dibbern,,,,overrides+data,Florian Dibbern,,,,dibbern,,
ab966624-6643-5dea-b165-67e66af402f9,Florian Goetze,0c00e21b-5320-58ec-ac79-de4480512ff2 | 524147e1-3410-581e-94ea-ea20d1e4ad4e | 59234a11-a882-5532-b088-b505d06e7803 | 6a608cf1-20d3-56ac-8567-5576659a4874 | 6d243f2a-4602-540b-9963-309607a4cc7d | 8d18e762-c2e7-5ef3-b5af-5f90901d259f | 8f84779d-47cc-5cfe-94c7-73c64f35886a | bcc1d8d2-5416-55cc-8a54-819c4d489f28 | e5aec1d1-7c7e-5922-85f1-cfbc125ca19d | e74919d5-c8bb-52e5-8e60-f76d9a9d5d80 | f768ae6b-13e7-5e35-ab85-fe626dbf7fbc | f87dbc55-0f12-593c-be52-3b433a8b793b | ffad46b9-34fa-5fac-93d6-a8d8e8dbf21d,Florian Goetze,,,,overrides+data,Florian Goetze,,Flo Goetze | Flo Gotze | Flo Götze | Florian Götze | Florian G�tze,,goetze,,13214.0
8d464305-c058-5490-bd7b-2130c6f427a7,Florian Vollmer,cf81e944-9ce5-5faf-bb62-982b06eede82,Florian Vollmer,,,,overrides+data,Florian Vollmer,,,,vollmer,,
40cdaedc-f9bd-5f3d-980b-78049305799b,Floyd Morgan,9daaeffd-c36c-5477-ae48-4d9dbcf0da53,Floyd Morgan,,,,overrides+data,Floyd Morgan,,,,morgan,,27890.0
d25f994e-0337-5fc5-923d-8f1c88d4a44d,Flurin Bischoff,229e46ff-4f23-5359-bb0b-0327c0052781 | b019bc6a-0986-52bc-a1ef-35544b071837,Flurin Bischoff,,,,overrides+data,Flurin Bischoff,,,,bischoff,,
bc2d057c-f74b-54bd-accd-78440b84214d,Food Processor,ff240d0e-6d1a-56b1-abc0-4b1299d95c9d,Food Processor,,,,overrides+data,Food Processor,,,,processor,,
a8489587-4463-53fe-b8d2-4717ee6ef01a,Forest Schrodt,48b7e077-b3ef-5781-9bd2-dd96e1b389e2 | cb7861a9-7d4e-53c9-9e8e-37384a5aa39c | dd568cc6-6e7f-556c-91fc-400c5426947d,Forest Schrodt,,,,overrides+data,Forest Schrodt,,Forest Shrodt,,schrodt,,
bc7e1b6c-4d05-5d4b-ada3-f72494ea4e39,Fran Díaz,e79a9d71-089c-5ebc-9efa-b732641329ce,Fran Díaz,,,,overrides+data,Fran Díaz,,,,díaz,,
7e147fbe-27a7-514e-9bd5-fbb1bcd6f389,Francesca Ryan,42d3e1be-db67-5d05-83b3-eb3b92c1f86d | 7e6e7084-1de9-5caa-8b8f-e10dddb9fec9,Francesca Ryan,,,,overrides+data,Francesca Ryan,,,,ryan,,
1b319e07-dd4f-57c5-9aed-050a150b204b,Francios Leh,2a3ad49a-c8f1-5f57-9c03-1568575cf04f,Francios Leh,,,,overrides+data,Francios Leh,,,,leh,,
6c87743a-21d2-589d-8043-07baf6e284c6,Francisco Moreno Gamboa,a4e8416a-6280-551d-a643-77d8e7906c1c,Francisco Moreno Gamboa,,,,overrides+data,Francisco Moreno Gamboa,,,,gamboa,,
8bc36669-f9ca-53b0-b0e8-28417893898b,Franck Gautherot,2c16268c-6fa3-5919-b919-084fd5e0da95,Franck Gautherot,,,,overrides+data,Franck Gautherot,,,,gautherot,,
d31e8ab0-0924-5e2c-b3f8-560279e37c9a,Franck Rémy,34840c39-9bb4-54a0-86e5-428b6b8c1e93 | 3e3a60d0-f352-5a55-92e7-d5afcb865e56 | 4031ca41-846b-5e75-937f-d22a1edd6ca0 | 49db97d2-cb2c-5ef2-8cd8-9eae8ce14d20 | 4df5a0b4-69e7-5b9f-b268-850ff2f0b128 | 500fc098-cbe3-5474-9444-d0b9c45167a8 | 521072c4-08a6-514b-b98a-e3e628944b5c | ae3a0650-e35e-5cbe-91bf-648811ac4634 | ed180fc0-4903-5b48-a476-7f698e6c4299 | 3329c82e-cb40-5744-9369-9d470fd7fad3 | 3b0806d4-e7ab-59d9-a847-be25e54a7957 | 3f87a9e1-62f6-5699-a801-b42dcc6f9427 | bef23067-495c-53b3-8249-a48599c8ef50 | e84dfeea-b472-544f-8291-ff26f092e9b1,Franck Rémy | Franck Remy,,,,overrides+data,Franck Rémy,,Franck Remy,,rémy,,
32c272b3-3d4c-59e9-8af9-7d15aee27c1f,Francois Depatie-Pelletier,6cb2b484-bc28-504f-8ebe-fa38283a8827,Francois Depatie Pelletier,,,,overrides+data,Francois Depatie-Pelletier,,,,pelletier,,69479.0
9d9b7019-1c24-54b4-8dfb-75bc689657e2,Francois Pelletier,08bf1e1c-2a57-5b05-b50b-7488dfe3097b | 4df2ef0b-d37f-5eaa-b562-3ea9ac93847a | 56c01400-7ee5-5ec7-9a30-d34d0728f6a8 | 59596f03-7268-5294-bae6-505526cbb03b | 6ef56ba4-05e8-542b-a06e-4e96066465ac | 74d8c3b4-4e30-59e8-85ec-c15bbc4898b8 | 7e68eeba-0b86-52d3-87b0-78bda788b82e | a4ace0f9-7b6a-5f33-973f-2a91fe742f62 | b9fa91ea-d340-574d-a0a7-e2f5db559b03 | e3ad067b-1442-5ce8-a3d7-62532c34b6db,Francois Pelletier,,,,overrides+data,Francois Pelletier,,François Depatie Pelletier | François Depatie-Pelletier | François Pelletier | Fran�ois Depatie Pelletier,,pelletier,,
39536eda-03ed-5996-aa21-e2d8ea0ad4d4,Frank Diaz,4dc2dd4f-dff8-5588-9d29-3a2374f5750d | 69b70453-89ff-5c5b-9bae-2c53f823878d,Frank Diaz,,,,overrides+data,Frank Diaz,,Frank Díaz,,diaz,,
4972a04c-1a6c-5c12-af8e-6c2df00e3264,Frank Gutowski,3c5b66c9-bc53-5fdc-a17f-cdf3233f6a31,Frank Gutowski,,,,overrides+data,Frank Gutowski,,,,gutowski,,
abc77588-e1d8-5afa-8930-4ee99711e6a8,Frank Mingst,08c53965-4259-5ecc-a86b-123b6ab9eced,Frank Mingst,,,,overrides+data,Frank Mingst,,,,mingst,,
58f3ae1c-5a14-5533-8d4f-ad73d4a293ad,Frankfurt Footbag,03c22a59-8299-5b26-aa3f-dbad12c5d565,Frankfurt Footbag,,,,overrides+data,Frankfurt Footbag,,,,footbag,,
7927d367-678a-5170-b5de-69e1883c7892,Franki Pelletier,1f54a6e0-9ab7-5353-932f-c1316db02af4,Franki Pelletier,,,,overrides+data,Franki Pelletier,,,,pelletier,,
34228231-fe9f-5c48-9e7c-de27181855c3,Frankie Becerril,d856ad53-dc47-55c7-a435-7c54752caca9,Frankie Becerril,,,,overrides+data,Frankie Becerril,,,,becerril,,
99026947-f309-52d9-b7ae-2cf32e9c8ffc,Franklin Maduro,6ce95509-bbf1-539a-b1e7-b1b7e4800506|aa2169c9-630c-58e4-b0b2-f5623a34c7dc,Franklin Maduro|Maduro Franklin,,,,overrides+data,Franklin Maduro,,,,maduro,,
87e0d502-d749-53dd-997b-f266371d1474,François Depatie,82ef4ce1-09b2-5d0d-8980-512cf337d6cc | d84563dc-9f2e-568d-b210-b991641d921f | fc9598d8-a460-5b16-a1b6-2f22b4516883 | 69ae22e4-d1a8-5517-88ae-af07b4c88bef,François Depatie | Francois Depatie,,,,overrides+data,François Depatie,,François D. | Francois Depatie,,depatie,,
910acfcd-6e26-5a79-ac77-76168465ff5d,François Grignard,06d5d78f-8efd-590f-92d0-8e5744ba3eb7 | c4d95357-8fbc-5c9e-8414-890fee633a41,François Grignard | Francois Grignard,,,,overrides+data,François Grignard,,Francois Grignard,,grignard,,
27569bfc-a9e1-58c3-845b-ba0a01f4d9d7,François Leh,f60d4cb9-5400-5471-843f-f2abe2b24d68 | 13ea29b9-0ae3-58f3-82a9-b18115f8f276 | 15ce35e7-fd5b-50a2-be9c-a3e61e725b6c | 928fd44a-45b5-5c51-8850-28f68cdee59d,François Leh | Francois Leh,,,,overrides+data,François Leh,,Fran�ois Leh | Fran�ois Leh - | Francois Leh,,leh,,
579ef1e3-096f-501a-8195-ae446edef3b9,François Parayre,5bac8f78-dc55-5276-a343-0111283dd653,François Parayre,,,,overrides+data,François Parayre,,,,parayre,,
ec487576-891e-5f91-8652-420c0930a1d1,François Perreault,b8d05b20-9f88-54ec-a3b6-3d3ce7f4f6be,François Perreault,,,,overrides+data,François Perreault,,,,perreault,,
bb0ecbf8-113a-53f8-941a-e6737c1d0c37,François Stierli,2e8f77cf-0b3a-5c81-a95f-3bcffa627d61 | a7305584-4110-510b-a267-5310b13ea64e | dbfe5878-4138-51df-ace2-469127a9b9b2,François Stierli | Francois Stierli,,,,overrides+data,François Stierli,,Francois Stierli,,stierli,,
06e833ec-f06f-50fb-9c56-390ca839e23f,Fred Barnum,,Fred Barnum,,,,overrides+data,Fred Barnum,,,,barnum,,
